AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,INTC
0.10144223301418333,0.19563412015597761,0.07866469915812657,0.01911965394957266,0.08907586372066158,0.13046289627934604,0.26714322278781555,0.11845731093431675
0.10593042696346908,0.23049102956866546,0.09686052150209154,0.004424493531947826,0.036401005406736034,0.1348576396205235,0.2974338121502723,0.09360107125629435
0.1127520149448098,0.18562093384723857,0.07118099406467349,0.021362133445132984,0.07802475837424781,0.13821130234210913,0.2520849339120975,0.14076292906969073
0.08307855943217361,0.178878272462833,0.10919115616049395,0.01480864379746572,0.08055969604548646,0.15020708768207924,0.22822182411791916,0.1550547603015489
0.06369260870032319,0.18538117739327148,0.08544211085186101,0.04455151830191633,0.0831532108008752,0.1522859720415583,0.22673675397903909,0.15875664793115546
0.05471514943170723,0.18434264320310478,0.10648095781827574,0.054118971622170706,0.08338456972022446,0.1768231110568751,0.21884945283090973,0.12128514431673229
0.10238478015522813,0.2070682402111843,0.0773883847862875,0.04266359125938009,0.08175695460662984,0.1511097086142558,0.21393447733356874,0.1236938630334656
0.07771580874562925,0.18289186183527473,0.06420395627818742,0.01779086681912675,0.12075779635944392,0.208641934494341,0.20105786317613547,0.12693991229186147
0.07076514390135727,0.1856688766203931,0.09300638964528546,0.03833624630643592,0.10411764284199565,0.1789284916635241,0.21504190088324296,0.11413530813776557
0.09428630640979616,0.17943077234666205,0.059376998845496604,0.04254969362075472,0.09904269795244595,0.19072428919965995,0.2061683204805021,0.12842092114468248
0.08427032555958118,0.16559178941330532,0.08034241146962981,0.03903792070729341,0.08206217530724827,0.17949712288799596,0.22870802805131865,0.14049022660362745
0.10573455514442663,0.15501263456468312,0.10441034228156904,0.013068267282504974,0.07925783266629063,0.1986414724521641,0.20863130766838994,0.1352435879399716
0.13182791357558754,0.12430662678022622,0.10151080188430614,0.039588579124143694,0.09638770056967577,0.15878936410430833,0.2039335896384927,0.14365542432325967
0.09113528444538085,0.1696290800756321,0.08251081061842015,0.02276585905619867,0.06038911953754533,0.17307069806664835,0.23962494487365366,0.16087420332652091
0.073837893085821,0.2132436659949417,0.04390159431924462,0.010788077960674963,0.07528751374502973,0.16477290672594458,0.22374018836678655,0.19442815980155692
0.07842300154650848,0.21002055224368038,0.048991921852840306,0.011879072405233723,0.09110850297720793,0.14491523659295089,0.21441355646858357,0.20024815591299466
0.09802114855836133,0.19836117629741873,0.06178850172885471,0.0033053236737521736,0.05438301353862697,0.15602370434700785,0.23567710259595914,0.19244002926001916
0.13949985905032397,0.19957743432029162,0.059754828240039484,0.005785099733646919,0.07708065409343387,0.10820864256013538,0.21860167972714012,0.1914918022749887
0.09604120784429157,0.21460480764271916,0.037295136798921574,0.0007657059248124881,0.093448777148765,0.11791465027235258,0.22284044641337702,0.2170892679547606
0.08862327819383198,0.1936174266693259,0.0707536099493706,0.0013875612470116722,0.08855654425043896,0.13095918815361463,0.2284217246613756,0.1976806668750307
0.13010064202559046,0.18979345019914395,0.05902962601986374,0.0109073827049142,0.04965192373618019,0.1236682889340057,0.21344898666755296,0.22339969971274876
0.11314121524804763,0.16799135802780257,0.10206477246165474,0.004820158053904721,0.043344248810236824,0.13164664055680503,0.2232925477213943,0.2136990591201543
0.07509023012821563,0.15770730888325707,0.09215529120632962,0.008868041444145307,0.08477355382113938,0.15093617197447345,0.21445861773396113,0.21601078480847852
0.11281981235421826,0.1658992279611181,0.09184267098764634,0.011197081504581919,0.07651983204093049,0.13387384987320922,0.2145464345649607,0.19330109071333507
0.06582472185142858,0.19805064383699605,0.10983442099281895,0.0,0.07850016549482314,0.1283138262041288,0.22599520081755115,0.19348102080225343
0.10471560347267059,0.14373886821863235,0.10682710364526904,0.0001718501118672817,0.09010902274256505,0.13049267463705982,0.22448703489381083,0.19945784227812513
0.0745179925158983,0.1647701328058278,0.10533010652299463,0.002189121467931045,0.07118626028569305,0.15923115448242148,0.22176190792595707,0.2010133239932767
0.11005710695125467,0.1375786742484634,0.08334857919576173,0.0024917873742275496,0.07089433635495208,0.15416075340604946,0.22764960632583173,0.21381915614345942
0.11071328896531818,0.1635629350014885,0.0948418258336067,0.004111643469545191,0.059551444895264566,0.11377941018774274,0.23496923750341292,0.21847021414362133
0.1250883848101818,0.13521560373229463,0.10030015612818906,0.004495993925180391,0.056419315747433946,0.16050771547948606,0.21589804800187834,0.2020747821753558
0.13647344468930409,0.12636300859648203,0.11765198977751229,0.0026686425267267644,0.011508660673734277,0.14185790521967725,0.25439857521085774,0.20907777330570565
0.11314056850096493,0.1489518871031495,0.11564880074453117,0.0021350144699444776,0.0020896968621619,0.1492708584212376,0.22639522181882843,0.2423679520791821
0.11909853905818663,0.11897798419713695,0.12475877566810364,0.0,0.018558024572463555,0.17530967566851646,0.2267009744819645,0.21659602635362826
0.14832036058088954,0.14314718029883233,0.0899470878423376,0.002612656128222386,0.013204954359599032,0.17561679473227598,0.20494242441983218,0.22220854163801096
0.12961782873726285,0.14496412538411646,0.09907391058832597,0.0006032417532980161,0.002194904132989605,0.17183668435289395,0.20267736532337421,0.24903193972773896
0.11638375030812126,0.12458495829323074,0.1144786813023425,0.0012820668513479144,0.009319504844806398,0.17455586711176152,0.20553581572095891,0.2538593555674308
0.15154811699290968,0.13599551498004475,0.0908062695149227,0.001502346465542131,0.006904551775143392,0.16911421714982808,0.20768548725549202,0.23644349586611724
0.13928513527060216,0.11138367953700698,0.10693866408844023,7.852563177743009e-05,0.013480656402345425,0.17151647053961333,0.2307108679456619,0.2266060005845526
0.1527495212715122,0.08550055609651178,0.09128487719022221,0.003861341309084207,0.02766284389685849,0.1538948631486064,0.25806856577539716,0.22697743131180756
0.14313263553862654,0.07927564675269326,0.07462119315692825,0.003613575525451473,0.045283991190308265,0.1708553190344828,0.26412503363323575,0.21909260516827367
0.13714226437692217,0.10249052601646383,0.1106316797814971,0.00350191484598786,0.03789671868077657,0.16632463144952742,0.21997425995541775,0.22203800489340736
0.10509494696818561,0.11868086209721845,0.07118131420723028,0.002774076947272881,0.06569989663268753,0.15783176727997655,0.24871808432460163,0.23001905154282704
0.12777843468322364,0.10232403032531844,0.08954098489832409,0.0007938192124037666,0.03565394663373453,0.1541590783674275,0.28534222155391203,0.20440748432565595
0.12476496702284484,0.10270964020290337,0.09495542307087076,0.00375965141734655,0.055759852847133515,0.16079577539751733,0.2582262156595865,0.19902847438179722
0.15956981719986701,0.10134205126129062,0.07369171480869416,0.007679973274438189,0.06586381563542544,0.14907663603989751,0.26128323860697356,0.18149275317341357
0.13103205426367268,0.11494609484787333,0.0733698646382911,0.006329646761235457,0.060961992036168644,0.13507864269189374,0.2735192216517871,0.2047624831090779
0.12055055975072204,0.1189475786600947,0.059230162549184714,0.0,0.10038454769938307,0.12776384294516877,0.2939322168406064,0.1791910915548404
0.0976764706171597,0.09630631020155353,0.08827438946181988,0.002610923288032512,0.07657238577261749,0.1703226719224695,0.28903034105615866,0.17920650768018875
0.11062858660016364,0.12806728455001193,0.1029590161584236,0.0020081341659809017,0.05007863963760065,0.1682273768866911,0.27437051205172264,0.1636604499494056
0.10080910087585243,0.10801594233190426,0.10806171539498793,0.0036049051095707364,0.059853879952655176,0.16145712676848295,0.2987907155417737,0.1594066140247728
0.11995914990025772,0.07203754217395024,0.13380396365918054,0.0003496873018266771,0.07975622106808772,0.16116616085880459,0.2684510421790056,0.1644762328588869
0.09716572856190031,0.12353391358577281,0.07363313004803881,0.00152233659971582,0.09039822454689053,0.13495407709924212,0.29730933127784365,0.18148325828059603
0.15774982630370052,0.09846505881134085,0.07799460824522836,0.002620667892907994,0.08685007192302258,0.11396893289722068,0.28472515984892016,0.1776256740776589
0.11514550262032922,0.10367594543791914,0.08206739240241501,0.0017490378317368102,0.0868728503038082,0.1385199626089989,0.28802529603562554,0.18394401275916716
